cpi_id,lawmaker_id,lawmaker,state,body,district,employer_business_interest,industry,disclosure_report
1737,531741,"VAN ZANT, CHARLES",FL,HOUSE,19,COLUMBIA PROPERTIES,SPECIAL TRADE CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3925519-FL-VAN-ZANT-CHARLES
1738,531741,"VAN ZANT, CHARLES",FL,HOUSE,19,SOVEREIGN TRADES LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3925519-FL-VAN-ZANT-CHARLES
1739,531741,"VAN ZANT, CHARLES",FL,HOUSE,19,SUMMERHILL DEVELOPMENT LLC,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3925519-FL-VAN-ZANT-CHARLES
5870,534537,"MCNALLY, MARY",MT,SENATE,24,IDAHO POWER CO.,ELECTRIC UTILITIES,https://apps.publicintegrity.org/disclosure/documents/3928861-MT-MCNALLY-MARY
5871,534537,"MCNALLY, MARY",MT,SENATE,24,MONTANA STATE UNIVERSITY-BILLINGS,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3928861-MT-MCNALLY-MARY
1601,569817,"HILL, WALTER",FL,HOUSE,2,STATE FARM INSURANCE,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3925129-FL-HILL-WALTER-BRYAN-MIKE
1495,575403,"BAXLEY, DENNIS",FL,HOUSE,23,ALETHEIA HOLDINGS LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3927372-FL-BAXLEY-DENNIS-K
1496,575403,"BAXLEY, DENNIS",FL,HOUSE,23,EXTREME BRAKE INTEGRATION,AUTOMOTIVE,https://apps.publicintegrity.org/disclosure/documents/3927372-FL-BAXLEY-DENNIS-K
1497,575403,"BAXLEY, DENNIS",FL,HOUSE,23,FIRST AVENUE NATIONAL BANK,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3927372-FL-BAXLEY-DENNIS-K
1498,575403,"BAXLEY, DENNIS",FL,HOUSE,23,FOUNDATION PARTNERS GROUP,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3927372-FL-BAXLEY-DENNIS-K
1499,575403,"BAXLEY, DENNIS",FL,HOUSE,23,GABLES CAPITAL MANAGEMENT,SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3927372-FL-BAXLEY-DENNIS-K
1500,575403,"BAXLEY, DENNIS",FL,HOUSE,23,SILVERA,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3927372-FL-BAXLEY-DENNIS-K
1719,582547,"STAFFORD, CYNTHIA",FL,HOUSE,109,MIAMI DADE COLLEGE,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3925467-FL-STAFFORD-CYNTHIA
1551,584036,"DIAZ DE LA PORTILLA, MIGUEL",FL,SENATE,40,"ARNSTEIN & LEHR, LLP",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925019-FL-DIAZ-DE-LA-PORTILLA-MIGUEL-A
1528,620935,"BULLARD, DWIGHT",FL,SENATE,39,MIAMI DADE COUNTY PUBLIC SCHOOLS,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3927450-FL-BULLARD-DWIGHT
1734,625356,"TRUJILLO, CARLOS",FL,HOUSE,105,815 PONCE LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3925513-FL-TRUJILLO-CARLOS
1735,625356,"TRUJILLO, CARLOS",FL,HOUSE,105,CARLOS TRUJILLO PA,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925513-FL-TRUJILLO-CARLOS
6540,627674,"SCHNEIDER, MAC",ND,SENATE,42,SCHNEIDER LAW FIRM,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3929348-ND-SCHNEIDER-MAC
6541,627674,"SCHNEIDER, MAC",ND,SENATE,42,UNIVERSITY OF NORTH DAKOTA,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3929348-ND-SCHNEIDER-MAC
8865,636468,"TOOHIL, TARAH",PA,HOUSE,116,BRADON'S FOREVER HOME,NONPROFIT INSTITUTIONS,https://apps.publicintegrity.org/disclosure/documents/3930248-PA-TOOHIL-TARAH-C
8866,636468,"TOOHIL, TARAH",PA,HOUSE,116,CHILDREN'S TRUST FUND,MISCELLANEOUS FINANCE,https://apps.publicintegrity.org/disclosure/documents/3930248-PA-TOOHIL-TARAH-C
8867,636468,"TOOHIL, TARAH",PA,HOUSE,116,THE LAW OFFICES OF TARAH TOOHIL,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3930248-PA-TOOHIL-TARAH-C
1590,646031,"GRANT, JAMES",FL,HOUSE,64,"CARESYNC, INC.",HEALTH SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925110-FL-GRANT-JAMES-J-W
54,649492,"LEDOUX, GABRIELLE",AK,HOUSE,15,BRISTOL BAY DRIFT NET PERMIT,COMMERCIAL FISHING,https://apps.publicintegrity.org/disclosure/documents/3925029-AK-LEDOUX-GABRIELLE
4190,656339,"SANNICANDRO, TOM",MA,HOUSE,SEVENTH MIDDLESEX,LAW OFFICES OF TOM SANNICANDRO,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3932231-MA-SANNICANDRO-TOM
4062,669853,"FENNELL, ROBERT",MA,HOUSE,TENTH ESSEX,CAPITOL DINER CORP.,FOOD & BEVERAGE,https://apps.publicintegrity.org/disclosure/documents/3932220-MA-FENNELL-ROBERT-F
4016,673716,"CHAN, TACKEY",MA,HOUSE,SECOND NORFOLK,"BOYLE, SHAUGHNESSY AND CAMPO",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3932219-MA-CHAN-TACKEY
1654,694047,"PAFFORD, MARK",FL,HOUSE,86,ARTHUR R. MARSHALL JR. FOUNDATION,PRO-ENVIRONMENTAL POLICY,https://apps.publicintegrity.org/disclosure/documents/3925284-FL-PAFFORD-MARK-S
1655,694047,"PAFFORD, MARK",FL,HOUSE,86,FL COMMUNITY HEALTH ACTION,HEALTH & WELFARE POLICY,https://apps.publicintegrity.org/disclosure/documents/3925284-FL-PAFFORD-MARK-S
1520,698746,"BRAYNON II, OSCAR",FL,SENATE,36,"OJB2 CONSULTING, LLC",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3927443-FL-BRAYNON-II-OSCAR
1521,698746,"BRAYNON II, OSCAR",FL,SENATE,36,UNIVERSITY OF SOUTHWEST FLORIDA,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3927443-FL-BRAYNON-II-OSCAR
1647,713359,"MURPHY, AMANDA",FL,HOUSE,36,RAYMOND JAMES,MISCELLANEOUS FINANCE,https://apps.publicintegrity.org/disclosure/documents/3925258-FL-MURPHY-AMANDA-H
1633,715924,"MARGOLIS, GWEN",FL,SENATE,35,GWEN MARGOLIS REV TR,SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3925213-FL-MARGOLIS-GWEN
1634,715924,"MARGOLIS, GWEN",FL,SENATE,35,JLGM,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3925213-FL-MARGOLIS-GWEN
1635,715924,"MARGOLIS, GWEN",FL,SENATE,35,MARGOLIS FAMILY LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3925213-FL-MARGOLIS-GWEN
4134,720697,"MAHONEY, JOHN",MA,HOUSE,THIRTEENTH WORCESTER,SUNSPIRE HEALTH,HEALTH SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927347-MA-MAHONEY-JOHN-J
1545,734971,"CRISAFULLI, STEVE",FL,HOUSE,51,"CRISAFULLI BUILDERS, INC.",HOME BUILDERS,https://apps.publicintegrity.org/disclosure/documents/3924999-FL-CRISAFULLI-STEVE
7119,737469,"SEAWORTH, BRIAN",NH,HOUSE,MERRIMACK 020,GOFF WILSON PA,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3929421-NH-SEAWORTH-BRIAN
1665,740530,"PLAKON, SCOTT",FL,HOUSE,29,NATIONWIDE PUBLISHING COMPANY,PRINTING & PUBLISHING,https://apps.publicintegrity.org/disclosure/documents/3925309-FL-PLAKON-D-SCOTT
817,767512,"GATTO, MIKE",CA,ASSEMBLY,43,LAW OFFICES OF MICHAEL GATTO,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925360-CA-GATTO-MIKE
855,785335,"MAYES, CHAD",CA,ASSEMBLY,42,SMOGGY'S INC.,AUTOMOTIVE,https://apps.publicintegrity.org/disclosure/documents/3925737-CA-MAYES-CHAD
4073,839710,"GALVIN, WILLIAM",MA,HOUSE,SIXTH NORFOLK,JOSEPH P GALVIN INSURANCE AGENCY INC,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3927113-MA-GALVIN-WILLIAM-C
6856,864623,"GARGASZ, CAROLYN",NH,HOUSE,HILLSBOROUGH 027,FIDELITY BROKERAGE SERVICES,SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3928745-NH-GARGASZ-CAROLYN-M
6857,864623,"GARGASZ, CAROLYN",NH,HOUSE,HILLSBOROUGH 027,WELLS FARGO,COMMERCIAL BANKS,https://apps.publicintegrity.org/disclosure/documents/3928745-NH-GARGASZ-CAROLYN-M
1554,892175,"DRAKE, BRAD",FL,HOUSE,5,"FIRST FLORIDA HOLDING, LLC",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3925045-FL-DRAKE-BRAD
1555,892175,"DRAKE, BRAD",FL,HOUSE,5,"SOUTHERN MARKETING COMPANY, LLC",BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925045-FL-DRAKE-BRAD
4090,895963,"HEDLUND, ROBERT",MA,SENATE,PLYMOUTH AND NORFOLK,"BENECO, INC",BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927171-MA-HEDLUND-ROBERT-L
4091,895963,"HEDLUND, ROBERT",MA,SENATE,PLYMOUTH AND NORFOLK,FINIA LLC,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3927171-MA-HEDLUND-ROBERT-L
1707,898090,"SIMMONS, DAVID",FL,SENATE,10,"DEBEAUBIEN, KNIGHT, SIMMONS, MANTZARIS, AND NEAL LLP",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925429-FL-SIMMONS-ALICYA-V
1732,901963,"TOBIA, JOHN",FL,HOUSE,53,VALENCIA COLLEGE,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3925505-FL-TOBIA-JOHN-JOSEPH
4416,933522,"PARROTT, NEIL",MD,HOUSE,002A,"TRAFFIC SOLUTIONS, INC",RETAIL SALES,https://apps.publicintegrity.org/disclosure/documents/3928112-MD-PARROTT-NEIL-C
10357,933810,"FILLER-CORN, EILEEN",VA,HOUSE,41,ALBERS AND COMPANY,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3931331-VA-FILLER-CORN-EILEEN-F
8391,935961,"EVANS, PAUL",OR,HOUSE,20,CHEMEKETA COMMUNITY COLLEGE,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3930912-OR-EVANS-PAUL
10477,983993,"SICKLES, MARK",VA,HOUSE,43,WEEKS MARINE,SEA TRANSPORT,https://apps.publicintegrity.org/disclosure/documents/3931629-VA-SICKLES-MARK-D
1604,986343,"HUKILL, DOROTHY",FL,SENATE,8,"DOROTHY HUKILL, P.A.",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925141-FL-HUKILL-DOROTHY-L
1605,986343,"HUKILL, DOROTHY",FL,SENATE,8,VACATION RESORTS INTL.,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3925141-FL-HUKILL-DOROTHY-L
1580,1063703,"GALVANO, BILL",FL,SENATE,26,"GRIMES, GOEBEL, GRIMES, HAWKINS, GLADFELTER, & GALVANO",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925089-FL-GALVANO-BILL
1581,1063703,"GALVANO, BILL",FL,SENATE,26,MOTE SCIENTIFIC FOUNDATION,NONPROFIT INSTITUTIONS,https://apps.publicintegrity.org/disclosure/documents/3925089-FL-GALVANO-BILL
4431,1066956,"RASKIN, JAMIE",MD,SENATE,20,AMERICAN UNIVERSITY WASHINGTON COLLEGE OF LAW,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3928152-MD-RASKIN-JAMIN-BEN-JAMIE
4432,1066956,"RASKIN, JAMIE",MD,SENATE,20,PEOPLE FOR THE AMERICAN WAY,LIBERAL POLICY ORGANIZATION,https://apps.publicintegrity.org/disclosure/documents/3928152-MD-RASKIN-JAMIN-BEN-JAMIE
4034,1171262,"DEMACEDO, VIRIATO",MA,SENATE,PLYMOUTH AND BARNSTABLE,RWA MOBIL INC,OIL & GAS,https://apps.publicintegrity.org/disclosure/documents/3926974-MA-DEMACEDO-VIRIATO-MANUEL-VINNY
9987,1177031,"MILES, BORRIS",TX,HOUSE,146,ATTENTIVE HOSPICE LLC,HEALTH SERVICES,https://apps.publicintegrity.org/disclosure/documents/3930643-TX-MILES-BORRIS-L
9988,1177031,"MILES, BORRIS",TX,HOUSE,146,GOODLIFE MANAGEMENT,RECREATION & LIVE ENTERTAINMENT,https://apps.publicintegrity.org/disclosure/documents/3930643-TX-MILES-BORRIS-L
9989,1177031,"MILES, BORRIS",TX,HOUSE,146,MILESTONE BUILDING,CONSTRUCTION SERVICES,https://apps.publicintegrity.org/disclosure/documents/3930643-TX-MILES-BORRIS-L
9990,1177031,"MILES, BORRIS",TX,HOUSE,146,MILESTONE FINANCIAL,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3930643-TX-MILES-BORRIS-L
1602,1189460,"HUDSON, MATT",FL,HOUSE,80,NAPLES SCHOOL OF REAL ESTATE,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3925138-FL-HUDSON-MATT
1603,1189460,"HUDSON, MATT",FL,HOUSE,80,TRINET HR CORPORATION,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925138-FL-HUDSON-MATT
4228,1197773,"WONG, DONALD",MA,HOUSE,NINTH ESSEX,KOWLOON GROUP,FOOD & BEVERAGE,https://apps.publicintegrity.org/disclosure/documents/3932233-MA-WONG-DONALD-H
4229,1197773,"WONG, DONALD",MA,HOUSE,NINTH ESSEX,MANDARIN HOUSE,FOOD & BEVERAGE,https://apps.publicintegrity.org/disclosure/documents/3932233-MA-WONG-DONALD-H
4230,1197773,"WONG, DONALD",MA,HOUSE,NINTH ESSEX,W&M FAMILY LIMITED PARTNERSHIP,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3932233-MA-WONG-DONALD-H
867,1272718,"NGUYEN, JANET",CA,SENATE,34,NGUYEN & ASSOCIATES,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925905-CA-NGUYEN-JANET
1571,1294382,"FULLWOOD, REGGIE",FL,HOUSE,13,"METRO NORTH CDC, INC.",WELFARE/SOCIAL WORK,https://apps.publicintegrity.org/disclosure/documents/3925076-FL-FULLWOOD-REGGIE
10987,1306328,"TAYLOR, LENA",WI,SENATE,4,HAUSMAN-MCNALLY SC,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3931347-WI-TAYLOR-LENA-CAROLYN
10988,1306328,"TAYLOR, LENA",WI,SENATE,4,PKSD LAW FIRM,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3931347-WI-TAYLOR-LENA-CAROLYN
10989,1306328,"TAYLOR, LENA",WI,SENATE,4,TAYLOR AND ASSOCIATES,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3931347-WI-TAYLOR-LENA-CAROLYN
10990,1306328,"TAYLOR, LENA",WI,SENATE,4,TAYLOR RENTALS,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3931347-WI-TAYLOR-LENA-CAROLYN
819,1348234,"GLAZER, STEVEN",CA,SENATE,7,GLAZER & ASSOCIATES,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925380-CA-GLAZER-STEVEN-M
4525,1348259,"COOPER, JANICE",ME,HOUSE,47,AIRBNB,LODGING & TOURISM,https://apps.publicintegrity.org/disclosure/documents/3926602-ME-COOPER-JANICE-E
4526,1348259,"COOPER, JANICE",ME,HOUSE,47,CULTURAL HOMESTAYS INTERNATIONAL,NONPROFIT INSTITUTIONS,https://apps.publicintegrity.org/disclosure/documents/3926602-ME-COOPER-JANICE-E
10388,1359222,"KEAM, MARK",VA,HOUSE,35,VERIZON COMMUNICATIONS,TELECOM SERVICES & EQUIPMENT,https://apps.publicintegrity.org/disclosure/documents/3931436-VA-KEAM-MARK
10690,1402789,"SANTOS, SHARON",WA,HOUSE,37,WASHINGTON STATE EDUCATION OPPORTUNITY GAP OVERSIGHT,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3931141-WA-SANTOS-SHARON-TOMIKO
10691,1402789,"SANTOS, SHARON",WA,HOUSE,37,WASHINGTON STATE FINANCIAL EDUCATION PUBLIC PRIVATE,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3931141-WA-SANTOS-SHARON-TOMIKO
6952,1410106,"KOLODZIEJ, WALTER",NH,HOUSE,ROCKINGHAM 007,FLIGHT LINE INC.,MISCELLANEOUS TRANSPORT,https://apps.publicintegrity.org/disclosure/documents/3929020-NH-KOLODZIEJ-WALTER
6953,1410106,"KOLODZIEJ, WALTER",NH,HOUSE,ROCKINGHAM 007,PORTLAND STONE WORK INC.,SPECIAL TRADE CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3929020-NH-KOLODZIEJ-WALTER
6487,1424365,"MATHERN, TIM",ND,SENATE,11,PRAIRIE ROOTS FOOD COOPERATIVE,FOOD PROCESSING & SALES,https://apps.publicintegrity.org/disclosure/documents/3929270-ND-MATHERN-TIM
6488,1424365,"MATHERN, TIM",ND,SENATE,11,PRAIRIE ST. JOHN'S,HOSPITALS & NURSING HOMES,https://apps.publicintegrity.org/disclosure/documents/3929270-ND-MATHERN-TIM
4173,1485565,"PUPPOLO JR, ANGELO",MA,HOUSE,TWELFTH HAMPDEN,ANGELO J PUPPOLO JR ATTORNEY AT LAW,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3927497-MA-PUPPOLO-JR-ANGELO-J
4174,1485565,"PUPPOLO JR, ANGELO",MA,HOUSE,TWELFTH HAMPDEN,PUPPOLO PLUMBING AND HEATING,SPECIAL TRADE CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3927497-MA-PUPPOLO-JR-ANGELO-J
894,1569939,"WALDRON, MARIE",CA,ASSEMBLY,75,WALDRON ENTERPRISES LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3926298-CA-WALDRON-MARIE
4068,1615992,"FIOLA, CAROLE",MA,HOUSE,SIXTH BRISTOL,REMAX RIGHT CHOICE,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3927087-MA-FIOLA-CAROLE-A
4117,1619136,"KOCZERA, ROBERT",MA,HOUSE,ELEVENTH BRISTOL,BRISTOL COMMUNITY COLLEGE,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3927274-MA-KOCZERA-ROBERT-M
4166,1631350,"PEAKE, SARAH",MA,HOUSE,FOURTH BARNSTABLE,SEVEN CENTER CORP DBA HERITAGE HOUSE,LODGING & TOURISM,https://apps.publicintegrity.org/disclosure/documents/3927468-MA-PEAKE-SARAH-K
4051,1640442,"DONOGHUE, EILEEN",MA,SENATE,FIRST MIDDLESEX,GALLAGHER & CAVANAUGH,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3927026-MA-DONOGHUE-EILEEN-M
4097,1687643,"HOWITT, STEVEN",MA,HOUSE,FOURTH BRISTOL,HOWITT 2002 LTD. PARTNERSHIP,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3927200-MA-HOWITT-STEVEN-S
4098,1687643,"HOWITT, STEVEN",MA,HOUSE,FOURTH BRISTOL,"MODERN EQUIPMENT & LEASING, INC",MISCELLANEOUS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927200-MA-HOWITT-STEVEN-S
4156,1735800,"NANGLE, DAVID",MA,HOUSE,SEVENTEENTH MIDDLESEX,ONE CALL FACILITIES SERVICES,MISCELLANEOUS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927432-MA-NANGLE-DAVID
4152,1740498,"MORAN, MICHAEL",MA,HOUSE,EIGHTEENTH SUFFOLK,"CLOON CONSULTING, LLC",BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3927411-MA-MORAN-MICHAEL-J
4175,1758292,"RODRIGUES, MICHAEL",MA,SENATE,FIRST BRISTOL AND PLYMOUTH,"ABC FLOOR COVERING, INC",RETAIL SALES,https://apps.publicintegrity.org/disclosure/documents/3927500-MA-RODRIGUES-MICHAEL-J
4076,1759500,"GARRY, COLLEEN",MA,HOUSE,THIRTY-SIXTH MIDDLESEX,LAW OFFICES OF COLLEEN GARRY,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3927124-MA-GARRY-COLLEEN
9302,1813834,"SABB, RONNIE",SC,SENATE,32,LAW OFFICE OF RONNIE SABB,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3929891-SC-SABB-RONNIE-A
4191,1896283,"SCACCIA, ANGELO",MA,HOUSE,FOURTEENTH SUFFOLK,FOOTBALL OFFICIAL,RECREATION & LIVE ENTERTAINMENT,https://apps.publicintegrity.org/disclosure/documents/3927562-MA-SCACCIA-ANGELO-M
4080,1919550,"GOLDEN JR, THOMAS",MA,HOUSE,SIXTEENTH MIDDLESEX,MERRIMACK PROPERTY MANAGEMENT,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3927142-MA-GOLDEN-JR-THOMAS-A
4081,1919550,"GOLDEN JR, THOMAS",MA,HOUSE,SIXTEENTH MIDDLESEX,REMAX PARTNERS,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3927142-MA-GOLDEN-JR-THOMAS-A
4008,2007836,"CALTER III, THOMAS",MA,HOUSE,TWELFTH PLYMOUTH,HEIDREA COMMUNICATIONS LLC,TELECOM SERVICES & EQUIPMENT,https://apps.publicintegrity.org/disclosure/documents/3926868-MA-CALTER-III-THOMAS-J
4009,2007836,"CALTER III, THOMAS",MA,HOUSE,TWELFTH PLYMOUTH,RKC CAPITAL SERVICES LLC,SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3926868-MA-CALTER-III-THOMAS-J
4125,2119359,"LINSKY, DAVID",MA,HOUSE,FIFTH MIDDLESEX,LAW OFFICE OF DAVID P LINSKY,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3927290-MA-LINSKY-DAVID-PAUL
4126,2119359,"LINSKY, DAVID",MA,HOUSE,FIFTH MIDDLESEX,"TARLOW, BREED, HART AND ROGERS",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3927290-MA-LINSKY-DAVID-PAUL
1191,2182773,"FRANTZ, LEROY",CT,SENATE,36,"AIR FRANTZ, INC.",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3926935-CT-FRANTZ-LEROY-SCOTT
1192,2182773,"FRANTZ, LEROY",CT,SENATE,36,HAEBLER VENTURES,SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3926935-CT-FRANTZ-LEROY-SCOTT
1193,2182773,"FRANTZ, LEROY",CT,SENATE,36,"KETCH ME, INC.",EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3926935-CT-FRANTZ-LEROY-SCOTT
1194,2182773,"FRANTZ, LEROY",CT,SENATE,36,"MAYFIELD IX, L.P.",INVESTMENT HOLDING COMPANIES,https://apps.publicintegrity.org/disclosure/documents/3926935-CT-FRANTZ-LEROY-SCOTT
1195,2182773,"FRANTZ, LEROY",CT,SENATE,36,MEADS POINT LAND COMPANY,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3926935-CT-FRANTZ-LEROY-SCOTT
1196,2182773,"FRANTZ, LEROY",CT,SENATE,36,S & T DEVELOPMENT CORP.,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3926935-CT-FRANTZ-LEROY-SCOTT
1197,2182773,"FRANTZ, LEROY",CT,SENATE,36,THE HAEBLER COMPANY,SECURITIES & INVESTMENT,https://apps.publicintegrity.org/disclosure/documents/3926935-CT-FRANTZ-LEROY-SCOTT
1649,2281590,"NEGRON, JOE",FL,SENATE,32,GUNSTER LAW FIRM,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925265-FL-NEGRON-JOE
1627,2391355,"LEE, THOMAS",FL,SENATE,24,"SABAL HOMES OF FL, INC.",HOME BUILDERS,https://apps.publicintegrity.org/disclosure/documents/3925199-FL-LEE-THOMAS-A
8151,2596481,"STINZIANO, MICHAEL",OH,HOUSE,18,CAPITAL UNIVERSITY LAW SCHOOL,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3930291-OH-STINZIANO-MICHAEL
8153,2596481,"STINZIANO, MICHAEL",OH,HOUSE,18,"MCTIGUE & COLOMBO, LLC",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3930291-OH-STINZIANO-MICHAEL
2713,2598984,"STEANS, HEATHER",IL,SENATE,7,STEANS FAMILY FOUNDATION,NONPROFIT INSTITUTIONS,https://apps.publicintegrity.org/disclosure/documents/3926009-IL-STEANS-HEATHER
10599,2602903,"HILL, ANDREW",WA,SENATE,45,AMACKS INVESTMENTS LP,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3931750-WA-HILL-ANDREW-R-ANDY
10600,2602903,"HILL, ANDREW",WA,SENATE,45,LAKE WENATCHEE FRIENDSHIP LODGE,LODGING & TOURISM,https://apps.publicintegrity.org/disclosure/documents/3931750-WA-HILL-ANDREW-R-ANDY
10601,2602903,"HILL, ANDREW",WA,SENATE,45,"TELEMARK APARTMENT 2, LLC",REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3931750-WA-HILL-ANDREW-R-ANDY
10630,2602931,"LITZOW, STEPHEN",WA,SENATE,41,ALTUS ALLIANCE,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3931773-WA-LITZOW-STEPHEN-R
10631,2602931,"LITZOW, STEPHEN",WA,SENATE,41,"DACOSTA GLOBAL, LLC",BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3931773-WA-LITZOW-STEPHEN-R
10748,2605015,"BEWLEY, JANET",WI,SENATE,25,CHEQUAMEGON UNITARIAN UNIVERSALIST FELLOWSHIP,CLERGY,https://apps.publicintegrity.org/disclosure/documents/3931209-WI-BEWLEY-JANET-T
10749,2605015,"BEWLEY, JANET",WI,SENATE,25,NORTHLAND COLLEGE,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3931209-WI-BEWLEY-JANET-T
